RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,pmDE,Gmag,BPmag,RPmag
55.80092816688,24.30202563197,0.7915,0.7866,-0.099,-2.163,20.235353,21.537025,19.11225
55.80704360826,24.29819074259,,,,,20.614546,,
55.80373500117,24.29440415772,0.2461,0.6702,-0.069,-1.625,20.122313,20.537374,19.428242
55.79692163723,24.29172711087,2.9351,0.6314,-4.599,-2.413,20.131678,21.261591,18.95048
55.8017103937,24.30188975079,-1.008,0.9324,-2.951,-2.687,20.530931,20.974968,19.836945
55.80722365963,24.2980243017,1.4993,0.2704,-0.751,-5.485,19.06563,20.259136,17.666502
55.79933437259,24.29418731952,-0.4583,0.3413,-1.838,-2.324,19.391996,19.972757,18.68261
55.80891310941,24.30217604721,1.2142,0.6427,9.079,-2.919,20.150385,21.235876,18.851828
55.80512180798,24.30637705905,0.5976,0.5404,3.173,-4.842,20.131187,20.483004,19.501194
55.81103200058,24.3121447244,,,,,20.809032,21.470953,19.683525
55.8187414796,24.3108691949,0.6996,0.5285,4.219,-4.365,19.860996,21.31964,18.687279
55.81380959061,24.31596298039,0.353,0.0774,-0.963,-5.607,17.018612,17.544167,16.347889
55.79988342494,24.32178936954,0.9131,0.172,8.144,5.398,18.38639,19.733534,17.272346
55.81420598262,24.32748953207,1.1966,0.4731,0.823,-5.955,19.830019,21.03667,18.595407
55.8238276528,24.32591394444,1.9344,0.6378,0.151,-1.23,20.223722,20.574802,19.565315
55.82705122634,24.33530033562,0.3088,0.1117,-0.9,0.765,17.667786,18.077538,17.064186
55.82900557608,24.3512930325,1.2984,0.5294,-0.318,-2.246,19.934727,21.160265,18.633652
55.82586984132,24.34668629302,2.4258,0.6967,12.899,4.737,20.06136,21.055292,18.675062
55.83403630525,24.3559358903,,,,,20.906866,20.98638,19.729803
55.80423880465,24.33882570199,0.0271,0.1864,-1.096,-2.052,18.316896,18.764719,17.6988
55.80980646553,24.34252838996,0.58,0.6279,3.105,-2.153,20.187332,20.482527,19.267801
55.8056140402,24.35040170196,0.6894,0.211,0.559,-3.407,18.75627,19.435041,17.983017
55.81198621149,24.35092460937,0.6048,0.1387,4.151,-4.395,17.731739,18.424606,16.91887
55.89035155419,24.30667204327,1.1896,0.5687,4.131,-6.194,19.973173,20.698606,19.140047
55.89192189694,24.30766826907,0.4997,0.4143,6.872,-6.546,19.577038,20.819939,18.438732
55.90191037025,24.31000932725,0.7085,0.2417,6.252,-9.836,18.578651,19.498058,17.642504
55.90031827318,24.31823829755,1.3722,1.27,2.032,-2.806,20.646585,20.982458,19.731386
55.90601770088,24.32077170698,0.7867,0.021,2.586,-7.526,13.665737,14.082654,13.075042
55.87998891084,24.31843362044,0.7051,0.5833,-0.537,-4.885,20.047977,20.594862,19.296448
55.88913895838,24.3228394039,4.2229,1.5667,17.926,-4.843,20.685913,21.61636,19.476377
55.9036555895,24.32992437427,0.4313,0.0349,0.832,-1.891,14.901267,15.507185,14.147798
55.92399777227,24.32215827434,1.2895,0.2769,9.409,-5.615,18.956118,20.24593,17.879078
55.92139752684,24.32971858963,1.7393,0.1473,41.556,-98.975,17.998436,19.175972,16.935253
55.91818576748,24.33164799516,1.8367,0.4943,16.964,-9.564,19.80238,20.674305,18.833473
55.92087350734,24.32092948556,0.8762,0.8214,4.024,-6.705,20.094511,21.892721,18.818653
55.93361747954,24.34352832381,1.9789,0.8642,4.669,-4.994,20.133175,21.18093,18.8118
55.92800565404,24.33090277518,0.7818,0.1894,-2.061,0.157,18.279858,19.396683,17.30313
55.90968396016,24.32881916061,0.9787,0.5979,10.943,-0.663,20.046097,21.212664,18.683676
55.89751051795,24.3372649298,0.2614,0.8662,6.186,-2.491,20.46933,21.285448,19.348635
55.88501489897,24.3484757109,0.5094,0.4303,0.307,-0.921,19.653595,20.22718,18.959024
55.87469893207,24.34474826399,0.0008,0.9432,0.61,-0.194,20.429571,20.909166,19.471922
55.88024842235,24.34774875351,1.9197,0.0669,26.98,-35.995,16.609142,17.503551,15.677308
55.89311668308,24.34802443417,0.0818,0.3477,-0.391,-0.322,19.32339,19.886831,18.581026
55.90838175578,24.35587348385,0.7716,0.1029,8.722,-3.949,17.385874,18.200457,16.505163
55.90370041249,24.3608549268,,,,,20.909264,21.848585,19.778938
55.91073138344,24.35136414493,0.4623,0.043,-3.126,-4.638,15.593698,15.984806,15.031747
55.88807686607,24.35017327203,-0.3792,0.7462,2.692,-1.534,20.270618,21.286146,19.478916
55.88825449146,24.35216990793,0.036,1.188,-0.989,-10.52,20.68871,21.720373,19.723225
55.90292393805,24.3648828497,0.8561,0.1347,-1.086,2.929,17.750933,18.695936,16.763361
55.89528668584,24.36942773261,0.5711,0.1796,-0.057,-7.407,18.198153,19.006935,17.24657
55.89958156102,24.36961384477,0.1378,0.1516,0.267,0.459,17.98858,18.382254,17.381742
55.93889464122,24.34366905073,0.9776,0.1455,23.664,-17.066,17.956734,18.849028,17.01744
55.93935097722,24.35071544711,0.0666,0.98,2.346,-6.181,20.335613,20.868013,19.62666
55.94927852111,24.35124769946,0.2232,0.5555,1.031,-2.163,19.957586,20.710602,19.313599
55.94908846827,24.35817515953,-0.5919,0.4807,-0.911,-1.202,19.693281,20.075424,18.958527
55.94286744522,24.35980521772,-0.283,0.8501,-4.225,-8.302,20.314383,20.525927,19.409561
55.94292002697,24.37617956674,0.8069,0.0344,6.539,-7.471,15.062582,15.514617,14.434308
55.95080525927,24.36662473086,-0.0595,0.2335,3.392,-2.622,18.627008,18.81215,18.274094
55.95934513599,24.36297357142,0.1508,0.1772,3.644,-1.249,18.155424,18.643965,17.51999
55.96222499272,24.37174975878,0.0485,0.3426,1.227,-0.316,19.228811,19.828117,18.583164
55.96269400923,24.37033334381,-1.7767,1.2942,-6.536,3.153,19.973965,20.276571,19.257933
55.97557324654,24.38384400243,1.0561,1.3904,-0.625,-1.004,20.619732,21.041878,19.756662
55.96243115899,24.37795553101,0.0982,0.2943,1.632,-0.736,19.081839,19.85645,18.250296
55.95678331667,24.37791021987,-0.6182,1.3719,9.273,2.275,20.4644,21.618263,19.171474
55.95401744287,24.38297868701,0.2751,0.0712,0.033,-3.984,16.774206,17.189728,16.157764
55.92163206303,24.37607869577,0.9283,0.0683,3.722,-8.943,16.519102,17.118488,15.781982
55.93383016198,24.38601271422,1.0718,1.4993,7.414,-1.519,20.675236,21.264807,19.352802
55.93075680434,24.38284000111,-1.4404,1.582,-1.055,-0.706,20.82965,21.321693,19.801107
55.93632551212,24.3738281187,,,,,20.83003,21.703283,19.267223
55.93305350512,24.37539371808,1.1671,0.0264,0.91,-3.911,14.425824,14.851212,13.791194
55.93026689509,24.37439024189,7.4128,0.0331,19.48,-40.048,8.198288,8.314782,7.966471
55.90776181998,24.37984598443,0.3749,1.0313,-2.232,-1.683,20.558353,20.857624,20.00162
55.91491915252,24.39064694879,3.6221,0.2281,26.76,12.31,18.628365,20.391193,17.388384
55.91918553038,24.39557401965,0.3472,0.0948,2.886,-1.977,17.141663,17.602764,16.52236
55.95023689735,24.38606968472,2.9988,0.4641,-3.323,-31.381,19.693058,21.15276,18.403143
55.93801708442,24.38386215485,,,,,21.02076,22.004036,19.84376
55.96131238434,24.40079318311,0.5778,0.4044,1.501,0.907,19.39245,20.310202,18.426504
55.9525913456,24.3990655743,0.2527,0.0461,0.343,-0.384,15.876314,16.487984,15.125482
55.9496928658,24.39841266152,0.7786,1.3481,0.181,1.277,20.744663,20.392925,20.062786
55.95736717065,24.3962813674,-2.4297,0.6202,-5.029,-9.08,19.651775,20.855326,18.153255
55.93437283151,24.40013141341,1.2249,0.5304,0.052,-2.802,19.838211,20.635822,18.717487
55.93503551972,24.39235240912,0.287,0.5934,35.304,-3.922,19.990446,21.090412,18.872116
55.92850691491,24.40510952075,0.8142,1.3576,-8.519,0.909,20.730999,22.081804,19.547909
55.92984786958,24.39841954885,-1.0683,1.1325,-0.847,-1.363,20.646652,21.630825,19.60081
55.93749765959,24.40909770779,0.265,0.0917,-0.436,-1.417,17.23328,17.6719,16.643791
55.85230916875,24.36498676186,0.2806,0.2721,0.999,-2.834,18.961845,19.602283,18.19326
55.84546306838,24.36849015369,1.2538,0.0269,-6.491,-6.039,14.640132,15.126833,13.98571
55.87503046057,24.36106028407,0.5302,0.1601,4.215,-6.127,18.168404,18.822033,17.335348
55.88100006512,24.36219195522,0.0609,0.2124,1.792,-0.192,18.652637,19.101158,17.96494
55.87820840965,24.37199972622,0.8971,0.6495,2.617,-8.524,20.17888,20.96205,19.11242
55.8728462894,24.37516485396,0.6773,0.329,0.37,-0.666,19.317816,19.758886,18.723202
55.86493882239,24.38579230937,,,,,20.77399,21.280788,19.46966
55.86507839001,24.3797025033,0.4332,0.0756,1.268,-7.367,16.730518,17.206587,16.083752
55.84014604795,24.36635951969,1.2299,0.0529,-6.529,-5.907,16.063934,16.72018,15.283942
55.84766303421,24.37645773077,1.2293,0.1892,16.516,-2.367,18.41217,19.644836,17.317167
55.85136189962,24.37956206376,1.451,0.2523,22.154,6.698,18.857582,20.126177,17.667171
55.84590531679,24.38090679594,0.114,0.1133,0.513,-1.362,17.604122,18.008202,16.97208
55.83821590632,24.37445651204,0.2428,0.1918,0.703,-1.256,18.456055,19.197218,17.555216
55.81715644575,24.3743216323,7.4838,0.2904,21.073,-44.859,18.979607,20.635462,17.597692
55.82320264621,24.37690682709,1.0234,0.0615,-0.051,-11.324,16.351854,16.979092,15.592796
55.82584454215,24.37353293062,0.3987,0.0533,1.56,-1.182,15.949879,16.294542,15.429028
55.83561959586,24.38515691038,0.3859,0.5372,3.142,-1.49,19.776037,20.716465,18.95641
55.85657254226,24.39258613702,,,,,20.854029,20.801968,20.04289
55.8633135469,24.40348678056,0.5882,0.2074,-0.672,0.606,18.521332,19.135971,17.77958
55.86283390562,24.40553708072,8.8907,0.0197,38.195,-82.165,13.820525,14.810359,12.827727
55.86422899506,24.40422610852,0.7607,0.3067,1.133,-0.861,18.993746,19.924557,18.072865
55.8457047523,24.40557150614,1.0717,0.0852,50.157,-39.632,16.963318,17.647287,16.144531
55.84944482079,24.40381227102,,,,,20.915592,21.382696,19.625446
55.91114849402,24.39930780187,0.2624,0.4729,0.036,0.253,19.586641,20.548052,18.554216
55.9145742208,24.40187115538,0.0364,0.577,0.532,0.405,19.776218,20.515226,19.00368
55.90758745006,24.40012980211,1.801,0.1023,5.636,-21.179,17.39316,18.480463,16.362091
55.90390788824,24.39378107218,7.3961,0.0187,19.551,-44.493,13.636955,14.524401,12.698147
55.87923467138,24.39747435265,1.8998,0.1499,25.206,-31.593,17.851759,19.021694,16.774942
55.88558342221,24.39782363163,0.41,0.182,-2.514,-1.468,17.004057,17.237589,16.154772
55.89918303392,24.40360991346,0.1868,0.1208,-0.4,-2.654,17.67632,18.139488,16.97276
55.8990364824,24.40318046493,1.2151,0.9529,-3.025,-5.491,20.40623,,
55.89779616522,24.40281577759,-0.2741,1.4724,-1.367,-1.097,20.7164,20.892366,20.121016
55.90123421286,24.41666328706,1.1804,0.1174,8.722,-8.974,17.42093,18.509514,16.390528
55.89761264569,24.40724732257,1.2436,0.0475,-4.137,-5.248,15.809773,16.448578,15.046473
55.9223755846,24.41169170113,0.3771,0.0712,4.308,-3.085,16.82604,17.286366,16.199806
55.93668482054,24.42040546938,0.915,1.7865,-2.746,-0.119,20.779034,20.463396,19.767538
55.91938671897,24.42687705606,2.1224,0.0413,21.791,-16.131,15.697726,16.477856,14.834912
55.87218400649,24.41098637735,1.1323,0.0616,-1.105,-4.335,16.20044,16.770248,15.477637
55.88170840775,24.41952491132,1.4545,0.8936,0.861,-0.219,20.198435,20.315662,18.67003
55.89689553406,24.42013344061,0.5454,0.1947,2.108,-3.925,18.375528,18.88207,17.679337
55.88486505089,24.41872850494,1.8631,0.0488,5.819,-1.522,15.983958,16.756565,15.129319
55.86606882071,24.42839079201,1.6416,0.4754,-0.267,-10.46,19.484875,20.764494,18.327248
55.87643841694,24.42584182338,3.7221,0.0478,-7.834,-11.697,15.87466,16.975306,14.828433
55.87457766612,24.42368394626,1.0429,0.0535,0.118,-1.016,16.15157,16.700672,15.446975
55.89592736527,24.42627720151,-0.2179,0.3517,2.432,-0.558,19.335646,19.911541,18.697254
55.89198941011,24.43017529519,0.1884,0.271,7.192,-14.968,18.975767,19.688118,18.17847
55.89507842724,24.43332671173,0.7327,0.2828,0.2,-1.359,18.966175,19.661263,18.17338
55.90993012216,24.44872371929,0.4973,0.1527,1.229,-8.027,18.121786,18.745535,17.365873
55.88159768946,24.43760104038,0.4177,0.1169,2.608,-2.449,17.63618,18.112776,16.951862
55.8834472247,24.44022753163,0.6871,0.1066,5.278,-7.339,17.343534,17.971817,16.56645
55.9062071053,24.45209838948,0.2506,0.1321,-0.196,-0.546,17.922943,18.421328,17.268427
55.89530941396,24.45557115395,0.2389,0.4534,-0.566,-2.055,19.653332,20.335745,19.07619
55.89947365622,24.45583799258,0.8352,0.4197,5.753,-2.085,19.508467,20.591675,18.53135
55.99281638679,24.38998381266,0.5292,1.3777,-0.22,-2.015,20.613453,21.252249,19.651844
55.99913801875,24.40127335848,0.7035,0.3433,1.828,1.625,19.293781,19.94713,18.464394
56.00554484645,24.39779800762,-2.6292,0.5179,-3.907,1.565,18.484413,18.593801,17.547865
55.9755291912,24.39856840651,1.2722,0.0212,-1.824,-3.421,14.30414,14.725683,13.705701
56.01053551672,24.41069664002,1.9831,0.6035,4.299,-8.14,19.933323,20.762234,18.831717
56.01040266251,24.40897024961,,,,,19.826742,20.500257,18.134743
56.025781101,24.41689777269,0.4079,0.3021,-0.948,-0.733,19.040808,19.485382,18.452503
56.01540614766,24.42579786892,0.7743,0.1626,6.351,1.851,17.939764,18.531288,17.181562
55.996031251,24.42155429177,0.2007,0.7231,0.562,-2.93,20.116167,20.677937,19.156357
56.00204078597,24.42370710341,,,,,21.085743,20.805588,20.701748
56.01089558749,24.42437760447,0.2211,0.2311,-1.543,-4.915,18.584906,19.307016,17.672607
56.01294288424,24.42569114617,0.4962,0.4098,0.146,-0.748,19.472364,20.00577,18.761118
56.00380999401,24.43452525474,0.2522,0.9466,-0.191,-0.645,20.490046,21.440155,19.899282
56.01682933294,24.42891288496,0.3898,0.127,5.335,-9.177,17.689108,18.270432,17.001944
56.00892316071,24.42743311105,1.0223,0.0567,-4.329,2.77,16.21896,16.802816,15.484179
55.96171336038,24.40685063236,0.481,0.9049,-0.998,-0.426,20.492842,20.987833,19.764545
55.96229432439,24.40260245175,,,,,20.999151,21.409637,20.50281
55.97158571992,24.41426407737,0.1399,0.877,2.226,-7.816,20.3214,21.162899,19.249956
55.95632904248,24.4173395328,0.214,0.1645,0.776,-1.18,18.203163,18.85298,17.44781
55.95327165991,24.41101389362,-0.37,1.1694,1.922,-12.494,20.588469,21.444057,19.384573
55.95324584911,24.41290345235,1.6319,0.0206,0.303,-6.198,13.957839,14.407599,13.33281
55.98469068942,24.42922032933,2.112,0.2947,3.096,-44.49,19.046036,20.740465,17.801859
55.99019489844,24.43459990594,0.4875,0.1303,2.449,-0.798,17.876646,18.401161,17.119205
55.98761445195,24.42414351461,0.7783,0.0854,4.216,-8.582,16.847332,17.524185,16.029991
55.98213353783,24.42620429717,7.601,0.0194,21.386,-47.736,13.767338,14.708723,12.79974
56.00315590211,24.43628248119,-0.0814,0.9138,4.087,-4.359,20.336521,21.05005,19.4836
55.96849823982,24.44309791271,1.0037,0.6062,3.381,8.928,19.870792,20.779913,18.658457
55.98962972161,24.44656140511,-0.0478,0.3183,13.977,-13.187,19.162397,19.74306,18.53778
55.98409038381,24.44897847647,1.4031,1.0968,16.527,-12.706,20.479792,21.625576,19.308235
56.02859710791,24.42732424569,0.0862,0.8657,3.757,-7.956,20.304188,21.122593,19.146423
56.0362431453,24.42777149321,1.0318,0.1228,-0.747,-4.99,17.669651,18.617918,16.724371
56.02454858742,24.43339223459,0.6763,0.1221,3.06,-4.845,17.717314,18.329473,16.966965
56.02361799038,24.43231027943,2.3319,1.1325,3.842,5.041,20.591421,21.333569,19.359627
56.03154222844,24.43354822968,0.4611,0.0548,4.618,-2.529,16.27879,16.76081,15.629825
56.0370004523,24.43369627315,2.0097,0.5971,-3.427,2.195,19.790054,21.050173,18.648342
56.03913555646,24.44575749697,4.1519,1.3276,-1.35,-14.816,20.681597,21.648808,19.2809
56.04129678847,24.43230419505,,,,,20.906555,,19.668142
56.02043106314,24.43654792971,1.2007,0.2884,6.331,-5.809,18.906883,19.95389,17.80974
56.0262871975,24.43775847131,0.4192,0.111,2.595,-0.858,17.510815,18.012451,16.813293
56.03294170491,24.44392148571,2.3583,0.7048,0.962,-9.737,20.048056,20.913036,18.754362
56.0256158,24.45236126651,,,,,20.976309,23.273527,19.359562
56.05146545269,24.44380520392,0.5491,0.4171,3.006,-3.007,19.50202,20.220709,18.79397
56.05552697709,24.45289669315,0.2886,0.7789,6.541,-12.405,20.18982,21.176132,18.856556
56.05617526162,24.46336581717,0.7629,0.0604,-3.881,-1.85,16.49271,17.031689,15.80122
56.03824828679,24.4597219085,0.2755,0.268,2.009,-1.921,18.846046,19.470015,18.055075
56.01513940686,24.44733905181,-3.5871,1.4893,-7.539,-1.011,20.779514,21.180138,19.671146
56.01342852057,24.44535248209,-2.041,1.4232,-1.485,0.71,20.694008,20.850159,19.886751
56.00747390824,24.4562936002,,,,,20.90722,21.026133,19.789288
56.01888865599,24.45153426765,0.6999,0.8309,-0.762,-1.413,20.33736,20.868443,19.36255
55.99639466432,24.45452510919,3.3066,0.0142,-3.22,-34.708,11.831038,12.169257,11.321008
55.999268836,24.45302612818,0.8789,0.0663,-7.774,-6.811,16.125088,16.666233,15.379477
55.99664043386,24.463999699,0.2039,0.2247,5.406,-4.516,18.600693,19.172396,17.89236
56.02216980308,24.47257936207,0.6993,0.6551,0.365,-0.467,19.831459,20.513672,18.734726
56.03318983411,24.47395835681,0.2965,0.3432,0.266,-1.949,19.235619,19.862635,18.51798
56.02458319261,24.47190025486,0.2065,0.1204,1.385,-1.794,17.642754,18.14067,16.970308
56.02036863237,24.47062127677,-0.0664,0.6512,-0.46,0.0,19.976093,20.309715,19.278164
56.0141210295,24.48516583832,-0.654,2.1354,0.387,2.401,20.711924,21.061892,20.045435
56.01773069109,24.48445913127,-1.5998,1.81,2.735,-2.828,20.637352,21.199322,19.401752
56.0279112618,24.48238704665,0.4712,0.0569,-2.315,-0.016,16.268833,16.707956,15.654312
56.02947613776,24.48722208027,0.3137,0.3367,7.951,-6.056,19.151346,19.664778,18.513792
56.02816885757,24.49427548443,1.4638,0.1135,6.753,-5.173,17.614023,18.628029,16.653055
56.03092212725,24.4874658864,1.057,0.3857,4.414,-3.988,19.30335,20.614525,18.186296
56.0318860041,24.4864486478,0.4032,0.114,-0.397,-3.914,17.460194,17.925924,16.820236
55.94281935008,24.43687587108,0.0595,0.121,2.74,-3.534,17.584833,18.064491,16.893417
55.94434749869,24.43496000122,-0.1837,0.867,4.868,-5.471,20.422825,20.964476,19.14434
55.94489777885,24.4271477055,0.1244,0.0826,-0.133,-0.449,17.036482,17.463793,16.460148
55.93960246095,24.43074110461,1.1621,0.7608,4.69,-10.206,20.239792,21.345545,19.084778
55.94272249783,24.44891832834,-0.1039,0.324,0.894,-0.091,19.143347,20.214092,18.080982
55.94743563553,24.44884596511,-2.1924,1.384,0.317,-2.289,20.508446,21.409937,19.279264
55.9683119465,24.45658353954,0.3705,0.0823,2.153,-2.648,16.887932,17.350868,16.24963
55.96636973078,24.45263852078,,,,,20.670101,21.081594,19.365547
55.95821191021,24.46732283798,3.1272,0.0878,-2.074,-6.415,17.008682,18.319403,15.872553
55.96298878377,24.47944620728,1.53,0.4217,3.512,-5.075,19.444403,20.823347,18.229864
55.92442801484,24.45006390443,0.789,0.0968,0.189,-4.793,17.319103,17.981241,16.506111
55.92862341424,24.46058199352,-1.7926,1.1384,5.863,0.214,20.638186,21.200245,19.53151
55.92306035955,24.4590231435,0.1732,0.4317,5.567,-6.879,19.540215,20.816866,18.413532
55.91218192422,24.47057200685,0.1501,0.2326,5.16,-1.273,18.61349,19.308558,17.739405
55.9534827395,24.49017338284,1.2839,0.0626,-3.683,-5.631,16.392073,17.079046,15.577116
55.93219893605,24.48753259514,7.3249,0.0386,19.113,-46.178,15.147523,16.500673,13.995567
55.94837158078,24.49184958026,0.7011,0.1389,0.279,-1.519,17.946384,18.532284,17.16369
55.94138561073,24.49423822751,0.6806,0.198,-0.081,-2.827,18.502209,19.163147,17.70459
55.94557659814,24.49676438772,0.6068,0.0866,4.095,-1.493,17.140114,17.620003,16.473827
55.99005903941,24.472005613,0.5403,0.2397,-0.005,1.621,18.586992,19.346752,17.796593
55.99182776538,24.47229441036,1.344,0.609,3.946,-2.466,19.722183,20.56564,18.751595
55.98421383912,24.46608566283,1.3866,0.5297,13.631,-2.103,19.813122,21.353607,18.500061
55.9989103085,24.47739469384,1.3616,0.7303,2.798,-1.007,20.137197,20.88468,19.326538
55.99513776636,24.48777113629,0.7266,1.2367,2.892,-5.207,20.575573,21.28538,19.4037
55.97975405108,24.48526349372,0.6587,0.2334,3.952,-12.52,18.48247,19.644775,17.475992
55.98102101131,24.4793690497,1.8956,0.7683,27.668,-1.837,20.167364,21.382591,18.838144
55.98300355248,24.48162779435,0.7263,1.4515,7.854,-9.634,20.600544,21.926071,19.40729
55.97976267549,24.49279591654,0.8485,0.7275,1.121,-1.526,20.255964,21.303883,19.084633
56.00524171576,24.49114779374,0.7512,0.0916,4.395,-2.73,16.859055,17.43574,16.119747
56.01248097744,24.49390330241,-0.5737,1.05,-2.367,0.081,20.337685,20.754097,19.29455
56.00120369491,24.49165653711,2.8852,0.1458,-14.725,-12.355,17.929735,19.5738,16.695812
56.0148582894,24.50404176792,7.387,0.0188,22.073,-45.872,10.529654,10.896353,9.992223
55.99167068701,24.50111327407,0.817,0.1169,6.373,-5.659,17.59636,18.324615,16.689032
55.99672572633,24.50875160909,0.7906,0.5855,6.329,2.322,19.902626,21.083736,18.769855
55.99147881245,24.50049026367,,,,,20.992107,19.815607,18.051142
56.00953137856,24.51185027495,0.6668,0.5732,2.116,-2.374,19.934784,21.02061,18.901604
55.95942378907,24.49202656946,-0.1335,0.311,0.291,-0.355,19.145018,19.541645,18.536104
55.97055549433,24.49166133027,,,,,20.932423,21.183886,19.773788
55.98422748931,24.50322615922,0.9008,0.8893,0.096,-1.109,20.465422,20.895916,19.967808
55.94900116651,24.49697121279,-0.0699,0.1801,-0.436,-1.751,18.29955,18.752375,17.64353
55.9545163487,24.50149927466,0.8284,0.0275,1.243,1.958,14.603638,15.093346,13.945088
55.96725448239,24.50895109037,,,,,20.92824,21.189991,19.665846
55.96948926342,24.51388515968,1.7824,0.1642,-7.142,0.66,16.85095,17.789188,15.83684
55.96427884258,24.50554160501,0.5694,0.0425,4.061,-2.368,15.660607,16.105637,15.035066
55.98199019396,24.51326345963,,,,,20.869469,21.725224,19.5283
55.987075831,24.51547707775,2.3382,0.7697,-1.825,-3.209,20.11451,21.378809,18.883215
55.9889266124,24.51031811941,1.2032,0.0211,4.963,-8.433,13.997336,14.435226,13.383177
55.99589147456,24.52123529766,3.4277,1.3241,-41.203,-28.032,20.533678,21.450193,19.16668
55.99431786172,24.51726750904,0.8195,0.0389,2.021,-7.633,15.5195,15.977544,14.874894
55.97715899103,24.52128537639,2.3626,0.3687,-2.533,-0.453,19.349997,21.17031,18.07593
55.97440007077,24.529190501,0.5597,0.1215,-0.929,-0.52,17.680988,18.428604,16.85954
55.99202756288,24.5315499687,4.2618,1.1926,1.321,-6.698,20.582832,20.8523,19.41678
55.98696169746,24.53258071446,0.8208,0.0177,-6.504,-14.013,11.613476,12.260408,10.83634
55.97724150254,24.53091210249,1.1424,0.0243,-1.163,-8.282,14.481937,14.925097,13.864035
55.83155191347,24.41596878545,4.6077,0.0164,14.888,12.017,11.865888,12.255582,11.302376
55.84986919673,24.41948292577,1.2142,0.4665,3.055,4.058,19.618204,20.609873,18.493301
55.82906717732,24.42483435269,-1.7673,2.0921,1.067,-2.655,20.831347,20.871725,19.986095
55.83431135068,24.42322506012,,,,,21.123583,19.552269,19.35381
55.85327584592,24.43461583723,1.0891,0.3649,-2.328,-0.689,19.344725,20.664705,18.217808
55.84419016296,24.43171768783,0.8689,0.3122,0.101,-9.319,19.134207,20.412533,18.05426
55.84531948724,24.43602054285,0.8374,0.1594,6.657,-1.885,18.046577,18.913822,17.149897
55.8446852832,24.44581032483,1.3847,0.0243,5.304,-7.206,14.051829,14.525541,13.408943
55.85568977018,24.44539709843,3.9717,0.4652,-6.404,3.287,19.789423,19.984348,19.723074
55.84846553151,24.44742043214,0.0159,0.6679,6.177,-0.22,20.211565,20.624462,19.296078
55.86244467494,24.45257885142,8.1865,0.356,21.042,-49.69,15.506282,16.781622,14.030823
55.86623753029,24.44954264008,0.5436,0.0919,4.556,-2.848,17.221365,17.802631,16.4886
55.88682853327,24.45071115725,0.5901,0.1083,11.521,1.051,17.501154,18.214048,16.710466
55.88889933185,24.45891358482,-0.073,0.9085,1.242,-1.659,20.383417,20.93289,19.877728
55.88774518933,24.46378353523,1.784,0.4689,3.126,-6.187,19.631367,21.073309,18.412407
55.88672896578,24.46721736712,0.5187,0.1,0.607,-0.395,17.19066,17.626701,16.565989
55.88426046613,24.45879219162,0.3323,0.0761,2.918,-0.212,16.755447,17.235287,16.116713
55.86031695249,24.4558839325,0.0835,0.1308,-0.135,-0.836,17.883085,18.315283,17.274313
55.87327734488,24.45951655996,0.4474,0.2997,8.67,-3.408,19.133749,20.168928,18.135544
55.87727907593,24.47762995253,0.7559,0.3579,0.885,-1.401,19.400099,19.908045,18.829489
55.87579222104,24.47962945977,0.2789,0.2255,0.303,-2.85,18.725376,19.254038,18.032267
55.88032755989,24.4746846102,,,,,21.140625,21.66205,20.223955
55.83579617938,24.44291608797,7.5846,0.1087,21.338,-45.454,17.32333,19.283113,16.015848
55.84586475044,24.45366985795,0.1677,0.2644,0.775,-1.487,18.728537,19.152983,18.086626
55.84951995597,24.46497003694,0.2249,0.8212,2.27,-0.144,20.300371,20.609564,19.462109
55.84745582981,24.46898576672,0.7377,0.0648,1.548,-9.248,16.56134,17.131153,15.841995
55.86774936829,24.47684062735,3.5211,1.7217,-1.467,-6.914,20.7867,21.27695,19.412039
55.85223103882,24.48318701767,1.1921,0.0514,9.888,-5.697,16.065151,16.67813,15.310472
55.89771201965,24.46988252012,0.7147,0.1689,2.452,-2.856,18.228264,19.035542,17.3647
55.89217305821,24.46887905187,0.7369,0.357,-1.408,-8.38,19.109785,20.201439,17.825882
55.91353468252,24.47487863313,0.2373,0.2161,0.428,-0.736,18.59844,18.954937,18.066387
55.89926924869,24.48146901688,,,,,21.032661,20.748392,18.938118
55.90806761613,24.48226470005,0.1334,0.1332,1.328,-0.491,17.892048,18.327154,17.292952
55.90050690928,24.49314715484,-0.0594,0.2226,-0.382,-0.968,18.67277,19.034794,18.039064
55.90135157328,24.49804105915,1.5438,0.15,0.72,4.181,18.028307,19.216877,16.940672
55.89684509301,24.48861415346,1.5043,1.6913,5.787,-4.56,20.726765,20.787466,19.742945
55.89154397952,24.49161201786,0.7043,0.0535,-2.729,-10.375,16.187773,16.710438,15.515215
55.89887589261,24.48608335256,1.6522,0.0268,14.47,-5.321,14.748463,15.290615,14.050867
55.91940264241,24.49830974724,0.186,0.3818,-1.316,-1.733,19.410778,19.937952,18.813839
55.93422450529,24.50768435907,0.2903,0.0983,3.119,0.571,15.371082,15.866558,14.67691
55.92882647033,24.51030402555,0.4602,0.8821,0.128,-0.064,20.36153,20.91759,19.58694
55.88332346776,24.48857044533,1.0838,1.1423,8.811,-11.37,20.621902,20.919273,19.924635
